Study,Month,Year,Date,Lat,Long,Top20m_Temp,Top20m_Salinity,NEAR_DIST,MarketSquid,JackMackerel,NorthernAnchovy,PacificMackerel,PacificHerring,PacificSardine,PacificSaury
JSOES,June,2001,2001-07-01,44.64667,-124.2868,11.66536498,32.19827003,16604.93583,1,0,0,0,1,0,0
JSOES,June,2001,2001-07-01,44.65317,-124.4018,11.93729997,32.16931,25531.17173,1,0,0,0,0,0,0
JSOES,June,2001,2001-07-01,44.65283,-124.4045,13.63462996,32.07791004,25748.07437,1,0,0,0,0,0,1
JSOES,June,2001,2001-07-01,44.65,-124.5195,13.58399501,32.07717037,34859.81751,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-21,47.9225,-124.7513,9.37149992,33.02200012,4981.152421,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-21,47.9205,-124.7995,11.4375,32.47399998,8562.822632,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-21,47.93217,-124.889,11.21749988,32.35299988,13580.09799,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-21,47.93616,-124.9567,12.14250007,31.98200035,18033.76889,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-21,47.92867,-125.1,10.41950002,32.17999983,28538.12489,0,1,0,1,0,0,0
JSOES,September,2001,2001-09-21,47.92283,-125.2018,11.65999999,31.96950016,36095.96513,0,0,0,1,0,1,0
JSOES,September,2001,2001-09-22,47.53883,-124.5127,9.543500042,33.22999973,11632.22355,0,0,0,0,1,0,0
JSOES,September,2001,2001-09-22,47.53683,-124.6068,11.59100003,32.59300022,17462.84942,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-22,47.5345,-124.7012,12.01550012,32.46399956,22058.36168,0,0,0,0,1,0,0
JSOES,September,2001,2001-09-22,47.53833,-124.8107,13.64000001,32.24350014,28307.52601,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-22,47.53817,-124.934,11.44052621,32.32736849,36512.25659,0,0,0,0,1,0,0
JSOES,September,2001,2001-09-23,47.00417,-124.3207,9.591500092,33.19400024,11101.00948,0,0,0,0,1,0,0
JSOES,September,2001,2001-09-23,47.004,-124.4215,11.81300006,32.80200024,18766.86903,0,1,0,0,0,0,0
JSOES,September,2001,2001-09-23,47.0055,-124.5622,10.71849999,32.93249989,29466.72308,0,0,0,0,1,0,0
JSOES,September,2001,2001-09-23,47.00134,-124.697,10.85150008,32.78050022,39721.06186,0,1,0,0,0,0,0
JSOES,September,2001,2001-09-23,47.00117,-124.8155,12.598,32.44300022,48733.05613,0,0,0,1,1,1,0
JSOES,September,2001,2001-09-24,46.66967,-124.185,9.867499924,32.91049986,9001.18852,1,0,0,0,1,0,0
JSOES,September,2001,2001-09-24,46.67033,-124.2905,11.75450006,32.64899998,16939.3804,1,0,0,0,0,0,0
JSOES,September,2001,2001-09-24,46.67433,-124.3975,12.67150006,32.5430006,24283.70744,1,0,0,0,0,0,0
JSOES,September,2001,2001-09-24,46.65933,-124.472,11.54999995,32.58999996,30185.17438,0,1,0,0,0,1,1
JSOES,September,2001,2001-09-24,46.66483,-124.6047,11.1335,32.67450008,39599.91863,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-25,46.15383,-124.0688,9.513499975,32.57649994,7297.228234,1,0,0,0,0,0,0
JSOES,September,2001,2001-09-25,46.1685,-124.1603,9.432999873,32.45099955,10133.46891,1,0,0,0,0,0,0
JSOES,September,2001,2001-09-25,46.15583,-124.2085,9.984499931,31.93900003,13841.88441,1,0,0,0,0,0,0
JSOES,September,2001,2001-09-25,46.1765,-124.335,10.9000001,31.75699997,21514.70995,1,0,0,0,0,0,0
JSOES,September,2001,2001-09-25,46.18467,-124.444,11.79450011,30.89550009,29075.42137,0,0,0,0,1,0,0
JSOES,September,2001,2001-09-25,46.15867,-124.5568,13.173,32.38000011,38253.01912,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-26,45.49467,-124.0065,11.2230001,32.37949991,1671.585599,1,0,0,0,1,0,0
JSOES,September,2001,2001-09-26,45.46833,-124.0163,11.23899999,32.32250013,2004.692304,1,0,0,0,1,0,0
JSOES,September,2001,2001-09-26,45.49166,-124.0328,12.15350008,32.00200005,3750.815451,1,1,0,0,0,0,0
JSOES,September,2001,2001-09-26,45.47033,-124.0427,10.66849995,32.59399996,4027.823816,1,0,0,0,1,0,0
JSOES,September,2001,2001-09-26,45.4745,-124.0805,11.95100007,32.03600016,7008.237499,0,0,1,0,0,0,1
JSOES,September,2001,2001-09-26,45.488,-124.213,13.03149996,32.24150028,17462.99136,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-27,45.0275,-124.0478,10.71549997,32.77999973,2133.147303,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-27,45.05667,-124.0717,11.10800014,32.61749973,4203.857933,1,0,1,0,0,0,0
JSOES,September,2001,2001-09-27,45.04117,-124.1355,11.51550002,32.35499983,9181.013078,1,0,1,0,1,0,0
JSOES,September,2001,2001-09-27,45.044,-124.2318,11.86300001,32.3085001,16739.81419,0,0,1,0,1,1,0
JSOES,September,2001,2001-09-27,45.04333,-124.3373,12.20399995,32.35400009,25011.41337,0,0,1,0,0,1,0
JSOES,September,2001,2001-09-27,45.05033,-124.4575,11.22799997,32.46850033,34512.56718,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-28,44.6565,-124.1323,9.961499977,33.49300041,4558.101607,0,0,0,0,0,0,0
JSOES,September,2001,2001-09-28,44.658,-124.1748,9.478000021,33.17400017,7660.549353,1,0,1,0,1,1,0
JSOES,September,2001,2001-09-28,44.65733,-124.2863,10.65800004,32.67850056,16376.34078,1,0,1,0,0,1,1
JSOES,September,2001,2001-09-28,44.6775,-124.4063,11.50050001,32.56450005,25756.15816,1,0,1,0,1,0,0
JSOES,September,2001,2001-09-28,44.67767,-124.5205,13.9750001,32.34999924,34810.83384,0,0,1,0,0,1,0
JSOES,June,2002,2002-06-21,44.66167,-124.165,10.06713986,33.0711153,6807.929841,1,0,0,0,1,0,0
JSOES,June,2002,2002-06-21,44.67667,-124.1967,10.06713986,33.0711153,9137.046648,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-21,44.675,-124.2883,9.206774926,32.5519702,16400.35848,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-21,44.67167,-124.4083,10.60242493,31.89119978,25920.12167,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-21,44.64167,-124.395,10.60242493,31.89119978,25042.99748,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-21,44.65833,-124.5167,12.65083504,31.38779497,34570.98777,0,0,1,0,0,1,0
JSOES,June,2002,2002-06-21,44.665,-124.635,13.57443004,31.30235996,43910.86997,0,0,0,0,0,0,1
JSOES,June,2002,2002-06-22,45.04667,-124.0367,7.949280071,33.59214535,1516.792025,0,0,0,0,1,0,0
JSOES,June,2002,2002-06-22,45.05667,-124.0733,9.415440059,32.58850002,4328.95453,0,0,0,1,0,1,0
JSOES,June,2002,2002-06-22,45.06,-124.135,9.594609976,32.16163492,9158.577348,0,1,0,0,0,0,0
JSOES,June,2002,2002-06-22,45.06,-124.2367,11.90879993,31.71381483,17168.25443,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-22,45.06,-124.345,13.49241004,31.86420507,25698.11942,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-22,45.02833,-124.3383,13.49241004,31.86420507,25026.13299,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-22,45.03667,-124.3317,12.70089002,31.75502005,24528.38611,1,0,1,0,0,0,0
JSOES,June,2002,2002-06-22,45.04,-124.455,13.21498499,32.02365532,34250.69913,1,0,0,0,1,0,0
JSOES,June,2002,2002-06-23,45.47333,-124.01,10.63688507,31.79731493,1920.024731,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-23,45.495,-124.04,11.07743006,31.44003496,4286.51331,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-23,45.47167,-124.0833,12.25799994,31.19820004,7161.19371,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-23,45.46833,-124.2033,13.21251497,31.08627005,16460.65301,0,0,0,0,0,0,1
JSOES,June,2002,2002-06-23,45.47,-124.32,13.35239501,31.01689997,25585.63845,0,0,0,0,0,0,1
JSOES,June,2002,2002-06-23,46.155,-124.0633,10.18512008,30.76955023,6854.671616,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-24,46.17167,-124.1633,10.02302003,30.97312012,10050.98435,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-24,46.15667,-124.2083,10.51943493,29.82902985,13771.47086,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-24,46.15167,-124.335,12.49259996,28.8360549,22492.65137,1,1,0,0,0,0,0
JSOES,June,2002,2002-06-24,46.15333,-124.4567,13.31597495,30.02780523,31230.36641,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-24,46.175,-124.5633,13.14604006,30.20737505,38210.61565,0,1,1,0,0,0,0
JSOES,June,2002,2002-06-24,46.14833,-124.5433,13.14604006,30.20737505,37646.81874,1,0,1,0,0,1,0
JSOES,June,2002,2002-06-24,46.17167,-124.6933,12.38532987,32.01330471,48043.11053,1,0,1,0,0,0,0
JSOES,June,2002,2002-06-24,46.15833,-124.7767,13.57194991,32.02894506,54652.73603,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-25,46.67167,-124.185,11.08484004,31.14657011,9057.711126,0,0,1,0,1,0,0
JSOES,June,2002,2002-06-25,46.675,-124.29,13.66820502,30.44291525,16975.16476,1,0,0,0,1,1,0
JSOES,June,2002,2002-06-25,46.64333,-124.2917,13.66820502,30.44291525,16754.2523,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-25,46.67667,-124.4,12.10310497,31.63004036,24357.04174,0,0,0,0,0,1,0
JSOES,June,2002,2002-06-25,46.67833,-124.5117,13.25847998,31.15235519,32348.36709,1,0,1,0,0,1,0
JSOES,June,2002,2002-06-25,46.68,-124.6033,13.16008501,31.46196003,39066.97838,0,0,0,0,0,0,1
JSOES,June,2002,2002-06-25,46.655,-124.7767,12.48313007,31.67280502,52619.5407,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-26,47,-124.3217,13.42835994,30.67423496,11180.18059,0,0,0,0,1,0,0
JSOES,June,2002,2002-06-26,46.985,-124.41,13.64294991,30.733955,17883.17598,1,0,0,0,0,1,0
JSOES,June,2002,2002-06-26,46.99,-124.5467,12.20446,31.3043952,28282.49666,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-26,47.01333,-124.5783,12.20446,31.3043952,30673.59209,1,0,0,0,0,1,0
JSOES,June,2002,2002-06-26,46.99333,-124.6867,14.24178009,31.95773993,38935.42978,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-26,46.99166,-124.8033,13.00198994,32.01917486,47802.66297,0,0,0,0,0,0,1
JSOES,June,2002,2002-06-26,46.995,-124.935,13.153935,31.92785997,57823.07952,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-27,47.51833,-124.505,12.69521508,31.99995537,10687.52297,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-27,47.54167,-124.6117,11.02993503,32.34103518,17189.09474,1,0,0,0,0,0,0
JSOES,June,2002,2002-06-27,47.51667,-124.6083,11.02993503,32.34103518,16983.91798,0,0,0,0,1,1,0
JSOES,June,2002,2002-06-27,47.545,-124.7033,11.58710999,32.14538946,21375.62365,0,1,0,0,0,1,0
JSOES,June,2002,2002-06-27,47.54333,-124.8167,11.19255505,32.17387981,28403.95361,0,1,0,0,0,1,0
JSOES,June,2002,2002-06-27,47.54333,-124.9417,13.04330997,31.64674511,36810.75689,0,1,0,0,0,0,0
JSOES,June,2002,2002-06-27,47.53167,-125.0567,13.22649002,31.89660521,45331.39042,0,0,0,0,0,0,0
JSOES,June,2002,2002-06-28,47.93333,-124.7533,12.61175003,32.19815493,5005.093652,1,0,0,0,1,1,0
JSOES,June,2002,2002-06-28,47.925,-124.7967,10.88938003,32.5272151,8290.916297,0,0,0,0,1,0,0
JSOES,June,2002,2002-06-28,47.91833,-124.8767,11.34937997,32.10821505,13623.39703,0,0,0,0,0,0,0
JSOES,September,2002,2002-09-26,47.91167,-124.7367,10.93791013,32.90134983,4410.074561,0,0,0,0,0,0,0
JSOES,September,2002,2002-09-26,47.91833,-124.7917,11.57624507,32.72772465,8031.314173,0,0,0,0,0,0,0
JSOES,September,2002,2002-09-26,47.91,-124.87,9.850639963,32.59908485,13802.19712,0,0,0,0,0,0,0
JSOES,September,2002,2002-09-26,47.91167,-124.9467,11.63361516,32.29620056,18457.6026,1,1,0,0,0,0,1
JSOES,September,2002,2002-09-26,47.91,-125.0717,12.04378495,32.16589489,27106.51917,0,0,0,0,0,0,0
JSOES,September,2002,2002-09-26,47.92333,-125.2,11.98383002,32.18333492,35952.74903,0,0,0,0,0,0,1
JSOES,September,2002,2002-09-27,47.52667,-124.5067,10.93393507,32.77444496,11365.93246,0,0,1,0,0,0,0
JSOES,September,2002,2002-09-27,47.525,-124.6017,12.02567496,32.54373016,16975.07731,1,0,0,0,0,0,0
JSOES,September,2002,2002-09-27,47.535,-124.61,10.48281505,32.74629002,17759.44268,0,0,0,0,1,0,0
JSOES,September,2002,2002-09-27,47.53833,-124.7033,11.43664503,32.75821018,21877.4173,0,0,0,0,0,0,0
JSOES,September,2002,2002-09-27,47.53,-124.8067,13.26559992,32.60890007,28559.73182,0,1,0,0,1,0,0
JSOES,September,2002,2002-09-27,47.525,-124.9283,11.65244498,32.17285061,36757.82689,0,0,0,0,1,0,0
JSOES,September,2002,2002-09-28,46.99667,-124.3183,11.05265493,32.57178516,10922.39629,1,0,0,0,0,0,0
JSOES,September,2002,2002-09-28,46.99667,-124.4033,11.35444489,32.52106495,17385.81763,0,0,0,0,1,1,0
JSOES,September,2002,2002-09-28,46.99667,-124.5533,13.329035,32.26838531,28792.98891,0,0,0,0,0,1,0
JSOES,September,2002,2002-09-28,47.01667,-124.5833,13.329035,32.26838531,31041.23978,0,0,0,1,0,1,0
JSOES,September,2002,2002-09-28,46.99667,-124.69,11.70619998,32.39570999,39189.89329,0,0,0,0,1,1,0
JSOES,September,2002,2002-09-28,46.99667,-124.8083,12.96221504,32.28075504,48187.66779,0,0,0,0,1,1,1
JSOES,September,2002,2002-09-28,46.99833,-124.9383,13.91974502,32.14006481,58076.3127,0,0,0,0,1,0,0
JSOES,September,2002,2002-09-29,46.63833,-124.1817,8.855469918,33.1312645,8325.967155,0,0,0,0,0,0,0
JSOES,September,2002,2002-09-29,46.67167,-124.3033,10.11483502,32.7362154,17930.01617,0,0,1,0,0,0,0
JSOES,September,2002,2002-09-29,46.66333,-124.395,12.01601009,32.23974981,24626.46073,0,0,1,0,0,1,0
JSOES,September,2002,2002-09-29,46.665,-124.5083,13.06777496,32.27900524,32560.06394,0,0,1,0,1,0,0
JSOES,September,2002,2002-09-29,46.665,-124.6017,13.24159498,32.19779501,39373.97037,0,0,0,0,1,0,1
JSOES,September,2002,2002-09-30,46.15667,-124.0683,7.936475039,33.09912519,7148.72715,0,0,0,0,1,0,0
JSOES,September,2002,2002-09-30,46.14833,-124.1417,9.675204968,32.77194042,11046.45977,0,0,0,0,1,0,0
JSOES,September,2002,2002-09-30,46.15833,-124.2083,10.33689508,32.29346046,13657.24673,0,0,0,0,1,0,0
JSOES,September,2002,2002-09-30,46.15833,-124.3283,10.56938002,32.41011467,21723.09913,1,1,1,0,1,0,0
JSOES,September,2002,2002-09-30,46.175,-124.4117,11.6752799,32.00616016,27094.72526,0,0,1,0,0,1,0
JSOES,September,2002,2002-09-30,46.16,-124.5517,11.40114999,32.01493988,37832.64274,0,0,0,0,0,1,1
JSOES,September,2002,2002-10-01,45.48167,-124.0117,8.366945052,33.34789486,2584.388367,0,0,0,0,0,0,0
JSOES,September,2002,2002-10-01,45.47667,-124.035,8.634404969,33.03888035,3727.324494,0,0,1,0,1,0,1
JSOES,September,2002,2002-10-01,45.47333,-124.0833,8.825655031,32.78790531,7195.223324,1,0,1,0,0,0,0
JSOES,September,2002,2002-10-01,45.475,-124.0833,8.728620076,32.85643997,7234.045736,1,0,1,0,1,0,0
JSOES,September,2002,2002-10-01,45.48167,-124.2067,9.418630052,32.38735523,16866.88625,0,0,0,0,0,0,0
JSOES,September,2002,2002-10-01,45.475,-124.3133,10.49406505,32.0121748,25090.9559,0,0,1,0,0,0,0
JSOES,September,2002,2002-10-02,45.04667,-124.0383,8.427549982,33.28188992,1640.131754,0,0,0,0,1,0,0
JSOES,September,2002,2002-10-02,45.04333,-124.035,8.427549982,33.28188992,1516.084364,0,0,0,0,0,0,0
JSOES,September,2002,2002-10-02,45.03833,-124.075,8.782475019,33.13420982,4459.356479,0,0,1,0,1,1,0
JSOES,September,2002,2002-10-02,45.04333,-124.1317,8.916275072,32.93418465,8931.729679,0,0,1,0,0,0,0
JSOES,September,2002,2002-10-02,45.035,-124.135,8.989229965,32.94040489,9049.658658,0,0,1,0,0,0,0
JSOES,September,2002,2002-10-02,45.04,-124.2283,9.510315037,32.66799469,16421.02553,0,0,1,0,0,0,0
JSOES,September,2002,2002-10-02,45.04667,-124.34,10.13764501,32.42691479,25252.69573,0,0,1,0,0,0,1
JSOES,September,2002,2002-10-03,44.68,-124.125,8.970050001,33.27270565,3479.203032,0,0,0,0,1,0,0
JSOES,September,2002,2002-10-03,44.67667,-124.175,8.025409937,32.81475506,7416.525014,1,0,1,0,0,0,0
JSOES,September,2002,2002-10-03,44.66667,-124.2833,9.242505002,32.57393055,16038.59234,0,0,1,0,1,0,0
JSOES,September,2002,2002-10-03,44.67,-124.405,9.386785054,32.48324986,25663.06788,1,0,0,0,1,0,0
JSOES,September,2002,2002-10-03,44.66667,-124.52,10.51183496,32.34585514,34789.66076,0,0,1,0,0,0,0
JSOES,June,2003,2003-06-23,48.33933,-124.724,8.041864944,33.08065529,1870.884426,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-23,48.32633,-124.773,8.383840108,32.88827438,5393.065383,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-23,48.34417,-124.83,9.966839933,32.33226461,7503.300484,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-23,48.34717,-124.8755,10.93800502,32.25885525,10634.05069,0,0,0,0,0,1,0
JSOES,June,2003,2003-06-23,48.32883,-125.0068,9.317724991,32.30453491,20511.61111,0,0,1,0,1,1,0
JSOES,June,2003,2003-06-23,48.3255,-125.1445,9.960875082,32.17069998,30392.24426,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-24,47.90383,-124.7365,9.12795496,32.63758507,4903.891778,0,0,0,0,1,0,0
JSOES,June,2003,2003-06-24,47.9265,-124.7532,9.12795496,32.63758507,5042.345476,0,0,0,0,1,0,0
JSOES,June,2003,2003-06-24,47.92833,-124.7933,9.960859919,32.28028011,8007.601118,1,0,0,0,0,0,0
JSOES,June,2003,2003-06-24,47.92733,-124.8743,10.91841993,31.83464479,12909.25373,0,0,0,0,1,1,0
JSOES,June,2003,2003-06-24,47.9285,-124.9575,10.64528503,31.92520523,18392.04054,1,0,0,0,0,0,0
JSOES,June,2003,2003-06-24,47.9285,-125.0913,12.30503502,31.67889471,27912.52391,0,0,0,0,1,1,0
JSOES,June,2003,2003-06-24,47.922,-125.1953,12.57364998,31.61240015,35641.08727,0,1,0,0,0,1,0
JSOES,June,2003,2003-06-25,47.5385,-124.5118,9.934909987,32.62509003,11568.59746,0,0,0,0,1,1,0
JSOES,June,2003,2003-06-25,47.54683,-124.6132,10.42640009,32.36787472,16765.31688,0,0,0,0,1,0,0
JSOES,June,2003,2003-06-25,47.54483,-124.7045,10.23799009,32.13972511,21455.56925,0,0,0,0,0,1,0
JSOES,June,2003,2003-06-25,47.5455,-124.8112,12.09785995,31.74054985,27924.76142,0,0,0,0,0,1,0
JSOES,June,2003,2003-06-25,47.54083,-124.937,12.35319495,31.73658991,36597.43149,0,0,0,0,1,1,0
JSOES,June,2003,2003-06-25,47.54133,-125.0623,13.76391001,31.51431494,45364.75676,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-26,46.995,-124.2492,9.171037555,32.67995024,5663.472523,1,0,1,0,1,0,0
JSOES,June,2003,2003-06-26,47.008,-124.3195,9.792264962,32.40873985,11015.82407,1,0,0,0,0,0,0
JSOES,June,2003,2003-06-26,47.01367,-124.4188,11.36838489,32.32679005,18558.11356,1,0,1,0,1,1,0
JSOES,June,2003,2003-06-26,47.01333,-124.5615,11.48058,32.27484016,29397.19697,1,0,0,0,0,0,0
JSOES,June,2003,2003-06-26,46.996,-124.6933,,,39440.34437,0,0,0,0,0,1,0
JSOES,June,2003,2003-06-26,47.00834,-124.8198,12.64836984,31.68316984,49045.11137,0,0,0,0,1,1,0
JSOES,June,2003,2003-06-27,46.64633,-124.1815,8.348799992,33.07362518,8338.479793,0,0,1,0,1,0,0
JSOES,June,2003,2003-06-27,46.681,-124.2852,9.668580008,32.37417984,16309.52174,1,0,1,0,0,0,0
JSOES,June,2003,2003-06-27,46.65733,-124.3908,11.38080511,32.15966969,24406.53249,1,0,1,0,0,0,0
JSOES,June,2003,2003-06-27,46.67484,-124.5067,11.60932007,32.1764801,32097.34713,0,0,0,0,1,1,0
JSOES,June,2003,2003-06-27,46.67783,-124.608,12.62919998,32.14563484,39473.44733,1,0,0,0,1,1,0
JSOES,June,2003,2003-06-27,46.645,-124.609,12.62919998,32.14563484,40571.67674,0,0,0,0,1,1,1
JSOES,June,2003,2003-06-27,46.66933,-124.7855,12.65162511,31.77769985,52937.76068,0,1,0,0,0,0,1
JSOES,June,2003,2003-06-28,46.1535,-124.0635,8.527670002,32.63230972,6933.787132,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-28,46.165,-124.1453,8.595585084,32.32814026,9667.115828,0,0,0,0,1,0,0
JSOES,June,2003,2003-06-28,46.15083,-124.1983,10.39734497,31.88631544,13607.78658,0,0,0,1,0,1,0
JSOES,June,2003,2003-06-28,46.19033,-124.3448,10.99978008,30.65566473,21668.30555,1,1,0,0,1,1,0
JSOES,June,2003,2003-06-28,46.19083,-124.4545,11.15468006,31.69392519,29648.40525,1,1,1,0,1,1,0
JSOES,June,2003,2003-06-28,46.187,-124.5608,12.13013005,32.07834005,37691.85775,0,1,1,0,1,1,0
JSOES,June,2003,2003-06-29,46.17667,-124.5625,12.13787503,32.05182972,38102.28209,1,0,0,0,0,0,0
JSOES,June,2003,2003-06-29,46.16967,-124.6703,12.641045,32.05931015,46362.98366,0,0,1,0,0,0,0
JSOES,June,2003,2003-06-29,46.16317,-124.7868,13.26421494,31.92080011,55298.91125,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-29,46.17467,-124.9223,14.58430505,31.84602499,65353.03691,0,0,0,0,0,0,0
JSOES,June,2003,2003-06-30,45.457,-124.0192,10.29955997,32.35155983,2072.597597,1,0,0,0,1,0,0
JSOES,June,2003,2003-06-30,45.46733,-124.0333,10.03513498,32.40806007,3232.656923,1,0,0,0,0,1,0
JSOES,June,2003,2003-06-30,45.50467,-124.0498,10.03513498,32.40806007,5142.999262,1,0,0,0,0,0,0
JSOES,June,2003,2003-06-30,45.46567,-124.0778,10.7605701,32.0392601,6648.233472,1,0,0,0,0,0,0
JSOES,June,2003,2003-06-30,45.46833,-124.2022,11.34738498,31.89256992,16374.75069,1,0,0,0,1,0,0
JSOES,June,2003,2003-06-30,45.47167,-124.3127,11.04092999,31.71704454,25023.52674,1,0,1,0,1,1,0
JSOES,June,2003,2003-06-30,45.498,-124.453,11.53121986,31.91036501,36197.789,1,0,1,0,0,1,0
JSOES,June,2003,2003-06-30,45.48533,-124.5628,14.07794003,31.63492994,44631.94866,0,0,1,0,0,0,0
JSOES,June,2003,2003-07-01,45.04133,-124.0368,8.147094989,33.47042999,1713.303467,0,0,0,0,0,0,0
JSOES,June,2003,2003-07-01,45.06883,-124.0765,10.66887488,32.17695007,4624.639228,1,0,0,0,0,0,0
JSOES,June,2003,2003-07-01,45.06633,-124.1337,11.12872992,31.99476976,9071.349004,1,0,0,0,0,1,0
JSOES,June,2003,2003-07-01,45.06317,-124.232,11.73354502,31.72752523,16798.16252,1,0,0,0,1,1,0
JSOES,June,2003,2003-07-01,45.062,-124.34,12.24082494,31.70589533,25303.52577,0,0,1,0,0,0,0
JSOES,June,2003,2003-07-01,45.06667,-124.4598,14.35147505,31.42707996,34742.72366,0,0,0,0,0,0,1
JSOES,June,2003,2003-07-01,45.05183,-124.572,14.90898995,31.19093504,43523.57194,0,0,0,0,0,0,0
JSOES,June,2003,2003-07-02,44.64867,-124.1298,9.153625059,33.57473507,4863.068228,1,0,1,0,1,1,0
JSOES,June,2003,2003-07-02,44.64083,-124.1737,9.240364933,33.39028969,7954.704495,1,0,0,0,0,0,0
JSOES,June,2003,2003-07-02,44.68533,-124.2928,10.41849995,32.14617033,16786.91087,1,0,0,0,0,0,0
JSOES,June,2003,2003-07-02,44.67717,-124.4073,12.44733491,31.75480976,25835.31714,1,1,0,0,1,1,0
JSOES,June,2003,2003-07-02,44.64183,-124.4113,12.44733491,31.75480976,26327.65463,0,0,0,0,0,0,0
JSOES,June,2003,2003-07-02,44.67467,-124.5217,13.61246004,31.4868701,34906.75975,1,1,1,0,0,1,0
JSOES,June,2003,2003-07-02,44.6805,-124.6432,13.63146992,31.54699507,44540.70905,0,0,1,0,0,1,0
JSOES,June,2003,2003-07-03,44.67667,-124.5223,12.70660996,31.5943099,34953.45871,0,0,1,0,0,1,0
JSOES,September,2003,2003-09-26,47.91238,-124.736,9.409395075,32.94105968,4324.802405,0,0,0,0,0,0,0
JSOES,September,2003,2003-09-26,47.9124,-124.7798,9.822865105,32.71055489,7333.277349,0,0,0,0,1,0,0
JSOES,September,2003,2003-09-26,47.919,-124.8727,10.918505,32.52900467,13338.24416,0,0,0,0,0,0,0
JSOES,September,2003,2003-09-26,47.91417,-124.9597,10.67421007,32.33933983,19193.88643,0,0,0,0,0,0,0
JSOES,September,2003,2003-09-26,47.92183,-125.0823,11.85735002,32.13500013,27459.36324,0,0,0,0,1,0,0
JSOES,September,2003,2003-09-27,47.5215,-124.4968,9.929954863,32.5998951,10529.41441,0,0,0,0,1,0,0
JSOES,September,2003,2003-09-27,47.52383,-124.602,12.18744001,32.25938015,16931.10439,1,0,0,0,0,1,0
JSOES,September,2003,2003-09-27,47.535,-124.6987,11.83079486,32.34554539,21885.14939,0,0,0,0,0,0,0
JSOES,September,2003,2003-09-27,47.516,-124.8077,11.81300492,32.23065014,29518.30071,0,0,0,0,0,1,0
JSOES,September,2003,2003-09-27,47.528,-124.9335,11.87271495,32.17401018,36960.22574,0,0,0,0,0,1,0
JSOES,September,2003,2003-09-28,46.99833,-124.3172,12.49145494,32.21162539,10838.81737,0,0,1,0,1,0,0
JSOES,September,2003,2003-09-28,47.012,-124.4202,13.2644649,31.98107519,18672.06409,0,0,0,0,1,1,0
JSOES,September,2003,2003-09-28,47.01033,-124.5588,12.81407499,32.03869514,29207.68238,0,0,0,0,0,0,0
JSOES,September,2003,2003-09-28,47.007,-124.6962,12.81407499,32.03869514,39657.40507,0,0,0,0,1,1,1
JSOES,September,2003,2003-09-28,47.01,-124.8145,12.89626012,32.01367016,48635.58699,0,1,0,1,1,1,1
JSOES,September,2003,2003-09-29,46.678,-124.1878,10.62260003,32.70937004,9461.233689,0,1,1,0,1,0,0
JSOES,September,2003,2003-09-29,46.67317,-124.2887,10.62260003,32.70937004,16858.96563,0,0,0,0,0,0,0
JSOES,September,2003,2003-09-29,46.66983,-124.4035,11.70152998,32.24782486,24906.09111,0,0,1,0,0,1,0
JSOES,September,2003,2003-09-29,46.66533,-124.5126,12.391675,32.13725481,32858.7221,0,0,1,0,0,1,0
JSOES,September,2003,2003-09-29,46.66217,-124.6063,12.73044004,31.93088503,39799.54919,0,0,1,0,0,1,0
